"辞書
ページ"	見出し語	アクセント型	品詞	"文語などの
種別"	補足	意味 1.	意味 2.	意味 3.	意味 4.	意味 5.	備考
134	boNboN	①	副			"たぷたぷ。水などが満ちあふれているさま。“kaanu miZee caaga.”“～sjooN.""｢井戸の水はどんなか。｣「いっぱいある。｣"					
135	boo	⓪	名			棒。荷物をかつぐ棒,武術用の棒など。buiの項参照。					
135	boo	⓪	名			はかりごと。たくらんで,だますこと。～sjuN.はかる。だます。～saQtaN.はかられた。だまされた。					
135	boo?a]gai	⓪	名			増長。つけ上がること。					
135	booboo	⓪	名			坊や（小児語）。					
135	boocaku	①	名	文		忘却。'uNzi～nasaki ciri 'jakara.[恩義忘却情け切れやから（大川敵討）]恩義を忘れ情愛のなくなったやつ。					
135	booci]raa	⓪	名			わがまま者。強情者。boocirimuNともいう。					
135	boocirimuN	⓪	名			わがまま者。強情者。					
135	booduisii]dui	⓪	名			1.乱暴を働くこと。	2.勝手に他人の物を持ち去ること。				
135	booduru	①	名			練乳。外来語か。					
135	boogai	①	名			目上に対して乱暴を働くこと。					
135	boohujaa	⓪	名			ぼうふら。棒を振る者の意。那覇では?aminuQkwa（雨の子）という。					
135	boo=juN	⓪	他=raN,=ti			奪う。ふんだくる。?NbajuNは文語。					
135	booNtaa	⓪	名			丸い球。球形のもの。橋のらんかんの擬宝珠（ぎぼし）などをいう。					
135	booNtuu	⓪	名			booNtaaと同じ。					
135	boosi	⓪	名	新		帽子。					
135	boosicinaa	⓪	名			自由労働者。棒だけを持ち,それを尻に敷いて雇う人の来るのを待つ,最下層の労働者。立ちん坊。					
135	boosjuu	①	名			芒種。二十四節の一つ。小満（sjuumaN）とともに沖縄で最も雨の多い季節。					
135	boozaa	⓪	名			坊や。小さい男の子の愛称。その敬語はboozuu（ぼっちゃん）。					
135	booZi	⓪	名			1.坊主。僧侶。	2.坊主頭。また,幼児などの頭。				
135	boozimaa	⓪	名			棒縞の着物。白地に黒の太い縞が縦にあるもので,青少年の夏の着物。					
135	booZinadii	⓪	名			産剃り。小児が生まれて七日目に初めて産毛を剃る式。booZi（頭）を剃るということばを避けてnadi（撫で）といったもの。					
135	boozi(])ri	⓪	名			棒切れ。buNziriともいう。					
135	boozi]si	⓪	名			豚の背中の肉。豚肉中最も上等。豚ロース。					
135	boozuu	⓪	名			目上の家の小さい男の子の愛称。ぼっちゃん。平民が用いる。					
135	boroNboroN	①	副			つづみの音。旧暦3月3日には平民の娘たちがつづみを打ち,歌を歌って遊ぶ習慣があった。					
135	-bu		接尾			分（ぶ）。10分の1の分量を表わす単位。?icibu（1分）,gubu（5分）など。					
135	buci	⓪	名			鞭。竹などの細長い棒。					
135	buCi	⓪	名			仏。～nu ?usii.仏の教え。					
135	buCidaN	⓪	名			仏壇。先祖代々の位牌をまつってある壇。仏像はないのが普通。たんすの形のものもあるが,多くは家に戸棚のように作りつけてある。					
135	bucigee	⓪	名			気分が悪いこと。また,貧血。卒倒。目まい。bucikuNよりも程度が軽い。～najuN.気分が悪くなる。貧血を起こす。卒倒する。?aNmasja sjuNともいう。					
135	buCiiN	⓪	名	文		[物縁]（物との）縁。?aa 'Nzoosaja～nu neejabiraN, muZukuituN husaaraN…[ああ無蔵さや物縁の無いやべらぬ物作りともふさあらぬ…（花売之縁）]ああ,かわいそうなことに物との縁がありません。作物を作ってもうまくいかず…。					
135	bucikuN	⓪	名			1.卒倒。気絶。Qcunu～natooN. 人が卒倒している。	2.気分が悪いこと。元気のないこと。～'jataN.気分が悪かった。				
135	bucirii	⓪	名			不潔。きたないこと。cirii（きれい･清潔の意）の対。～na tii Qsi.きたない手をして。					
136	bucuui	⓪	名			発育が悪いこと。発育不良。-cuui＜cuujuN。～na'warabi.発育が悪い子供。					
136	bu?eesaCi	⓪	名			いやいやながらの挨拶。不快そうな挨拶。また人に挨拶を返さないこと。無愛想。～na muN.無愛想者（?eesoomuciの対）。					
136	bu?eesoo	⓪	名			無愛想。～na.無愛想な。					
136	buhjoosi	⓪	名			折が悪いこと。あいにくなこと。'iihjoosi（好機会）の対。～'jateesa'jaa.あいにくだったねえ。					
136	bui	①	名			棒切れ。短い棒。長い棒はboo,竹などの細い棒はbuciという。～muQci ?uujuN.棒切れを持って追いかける。～saani sugujuN.棒切れでなぐる。					
136	bui	①	名			胴あげ。罰として行なう。buidooともいう。～CicuN.胴あげにしてこらしめる。					
136	-bui		接尾			ぶり。-huunaaともいう。?uhuQcubui（おとなぶること）など。					
136	buidoo	⓪	名			胴あげ。＜bui doo（buiだぞ）。罰として行なった。buiと同じ。					
136	bukaQkoo	⓪	名			不格好。～na.不格好な。					
136	bukarii	⓪	名			不吉。縁起の悪いこと。karii（嘉例）の対。～na kutu.不吉なこと。					
136	buki	⓪	名			桃色。うす赤い色。淡紅色。buki?iruともいう。					
136	buki?iru	⓪	名			bukiと同じ。					
136	bukubukuu	⓪	名			bukubukuzaaと同じ。					
136	bukubukuzaa	⓪	名			茶を泡立てたもの。茶せんで茶を泡立てて,椀に盛り上げ,その上に南京豆などを置く。夏の清涼食品として,女･子供などに好まれる。bukubukuuともいう。					
136	bukukuci	⓪	名			1.不愉快。～na miiNkai ?iQci.不愉快な目に会って。	2.病気などで,気分が悪いこと。～'jataSiga ?ihwi'jukutakutu nootaN.気分が悪かったが少し休んだので直った。				
136	bukutoo	①	名			でぶ。ぶくぶく太った人。					
136	bukuu	⓪	名			不器用。～na muN.不器用な者。					
136	buN	⓪	名			1.身分。～nu ?aru Qcu.身分の高い人。	2.身分にそなわる品位。品格。名分。～?utusjuN.品位を落とす。徳をなくす。～tacuN.（事が明らかとなって）名分が立つ。samureenu～mucuN.士族としての身分と品位を保つ。SiiZanu～mucijuusaN.兄としての貫祿を保てない。	3.分。分け前。取り分。また,分量。～nu ?uhusaN.分量が多い。			
136	buN	⓪	名			盆。盂蘭盆会。?usjoorooともいう。					
136	buN	①	名			盆。食器などを載せて運ぶ道具。					
136	buN?agai	⓪	名			身分が上であること。					
136	buNciN	⓪	名			文鎮。					
136	buN?i]rimi	⓪	名			盆の費用。					
136	buNkaku	⓪	名			身分と家柄。～nu ?aruQcu.身分や家柄のよい人。caaru～numuNga.どんな身分･家柄の者か。					
136	buNkuu	⓪	名			文庫。書類を入れる箱。本箱。					
136	buNma]ci	⓪	名			盆の市。盆のために開かれる市。盆に用いる器具･食品･玩具などが売られる。					
136	buNme]e	⓪	名			盆の前。年の暮れとともに最も忙しい時。					
136	buNmucaa	⓪	名			気取り屋。貫祿を示したがる者。品格･体面を保ちたがる者。					
136	buNniN	⓪	名			[凡人]位のない普通の士族。					
136	buNnoo	⓪	名			煩悩。心を煩わして,悩むこと。?uja～Qkwa cikusjoo.親は子のために心配するが,子は親を思わず畜生同然。					
137	buNsaN	⓪	名			庭池の中にある石。					
137	buNSee	①	名			文才。～nu ?aN.文才がある。					
137	buNtuku	⓪	副			髪が乱れているさま。ぼうぼう。karaziN～natoosa.髪がぼうぼうになっているよ。					
137	buNZee	⓪	名			分際。身のほど。					
137	buNZi]kee		名			盆の時に使う金銭や品物。					
137	buNzi]ri	⓪	名			盆を期限とする半年の決算。盆限りの意か。					
137	buNziri	①	名			棒切れ。いったん工作した棒切れをいう。そうでないものはkiiziri（木切れ）。					
137	-buQkwa		接尾			ふくれたところ,かたまったところなどの意を表わす。ciibuQkwa（乳房,おっぱい）,hanabuQkwa（鼻のふくれ,鼻）,taabuQkwa（たんぼ,田がかたまってあるところ）など。					
137	buQpoo	⓪	名			仏法。学問ある人の使う語。					
137	buQtakwa]Qta	⓪	副			べたべた。粘りつくさま。					
137	buQtarakoo	⓪	名			でぶ。でぶちん。丸丸と太った者。子供などについていう。buQtarakuuともいう。					
137	buQtarakuu	⓪	名			buQtarakooと同じ。					
137	buQtee	⓪	名			でぶ。太った者。buQtarakooともいう。					
137	buQtii	①	名			捨てることの小児語。～sjuN.捨てる。パイする。					
137	buQtuu	⓪	名			丸くふくれ上がったもの。いぼ･こぶなど。					
137	buQtuuhwi]Qtuu	⓪	名			いぼいぼ。丸くふくれたものがいくつもあること。また,そのさま。また,いくつもあるいぼ。					
137	bura	①	名			法螺（ほら）。ほら貝の笛。綱引き･村芝居など,にぎやかな行事に吹き鳴らす。					
137	buraa	①	名			gakubura（楽器の名）を奏する楽人。					
137	-buraari	①	接尾			不足。tiiburaarii（手不足）,kamiburaari（栄養不良）,kuNciburaari（根気不足）など。					
137	buraa=rijuN	①	自=riraN,=Qti			足りなくなる。不足する。haNmeenu buraaQtooN.食糧が不足している。					
137	burabura	①	副			1.よろよろ。ふらふら。よろめいて歩くさま。'wiiti～酔ってふらふら。	2.よちよち。幼児が歩くさま。～?aQcuN.よちよち歩く。				
137	buraburaa?aQci	⓪	名			よちよち歩き。					
137	buragee	⓪	名			1.法螺貝。笛としてはburaという。	2.体が大きいのに何の役にも立たぬ者。うどの大木。				
137	buraii	⓪	名			色気違い。色情狂。bura?iiかもしれない。男についていう。女についてはkuiburiなどという。					
137	buraisarai	①	副			老人･病人などがひょこひょこ歩くさま。					
137	burasaN	①	形			力量･修養などが足りない。また,頼りない。安心して任せられない。'wakasanu～.若いので頼りない。					
137	buri-		接頭			むらがる意を表わす接頭辞。buribusi（群星）,buri?Nma（その項参照）など。					
137	buribusi	①	名			群星。たくさんの星。tiNnu ～ja'jumiba'jumarijuN,?ujanu'jusigutuja'jumiN naraN.[天の群星や読めば読まれゆん 親の寄せ言や 読みもならぬ]天の群星は数えれば数えられる。親の教訓は数えることもできない。					
137	burigiidaci	①	名			身の毛がよだつこと。ぞっとすること。～sjuN.					
137	burigiida=cuN	①	自=taN,=Qci			burigiidaci sjuNと同じ。					
137	burii	⓪	名			無礼。失礼。敬語はguburii。～na muN.無礼な者。kuneedaa～Qsi.先だっては失礼した。					
137	burijasici	①	名			ひとところに密集している家。多くは貧民窟。					
137	buriki	⓪	名	新		ブリキ。もとはsicitaNganiといった。					
138	burikiZeeku	⓪	名	新		ブリキ屋。					
138	buriniNZu	①	名			人が大勢集まること。～'jaN.たいへんな人出だ。					
138	buri?Nma	①	名			群れ馬の意。競馬が終わったあとなど,たくさんの馬が入り乱れて駆けること。～sjuN.たくさんの馬を走らす。					
138	busahuu	⓪	名			無作法。ぶしつけ。～na.無作法な。					
138	busata	⓪	名	新		無沙汰。元来はsataN neeN.という。					
138	buSeewee	⓪	名			ふしあわせ。不幸。～na Qcu.不幸な人。					
138	busi	①	名			達人。武芸･唐手などのすぐれた者,大力のある者などをいう。武士の転意。					
138	buSici	⓪	名			好きでないこと。きらい。食べ物についていう。その反対はzoogu.'waNnee sakee～'jaQsaa.わたしは酒は好きじゃないよ。～na saki siiraQti.きらいな酒を強いられて。					
138	busizoo	⓪	名			[不修行]不粋。やぼ。世間知らず。busizooniiseegwaa.世間知らずの青二才。～na muniikata.不粋なものの言い方。					
138	-busjaN		接尾			たい。…したい。動詞の｢連用形｣について希望の意を表わす。?icibusjaN（行きたい）,miibusjaN（見たい）など。'udui miibusjatakutu ?NzaN.踊りを見たかったので行った。'uduinu miibusjaN.踊りが見たい。'udui miibusja sjooru Qcu.踊りを見たがっている人。					
